Date,Year,Month,Day_of_Year,Product,Consumer_Demand,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Inventory_Level,Lead_Time_Days,Supply_Disruption,Temperature_C,Wind_Speed_kmh,Rainfall_mm,Commodity_Price_INR,News_Sentiment,Demand_Amplification,Bullwhip_Ratio,Risk_Score,Risk_Label,Risk_Level_Num
2021-09-25,2021,9,268,Onion,906.08,1613.08,3188.21,7122.4,3408.0,7,0,27.7,16.9,53.7,4454.0,-0.39,1.78,2.0145,51.71,MEDIUM,1
2021-09-26,2021,9,269,Sugar,840.87,1385.73,2631.78,6693.09,3146.0,6,1,29.5,17.1,4.4,4471.0,0.151,1.648,2.0246,74.32,HIGH,2
2021-09-27,2021,9,270,Milk,962.19,1596.88,2840.54,7400.94,3475.0,4,0,27.5,15.1,27.1,4521.0,-0.168,1.66,2.0535,36.85,MEDIUM,1
2021-09-28,2021,9,271,Rice,830.71,1474.54,2899.27,7029.9,3270.0,6,0,30.8,19.4,34.4,4422.0,-0.332,1.775,2.0563,46.72,MEDIUM,1
2021-09-29,2021,9,272,Wheat,880.61,1603.63,3402.17,7948.64,3712.0,5,0,29.6,17.8,14.3,4380.0,-0.155,1.821,2.0549,40.4,MEDIUM,1
2021-09-30,2021,9,273,Tomato,806.1,1446.02,2670.6,6929.07,3204.0,6,0,29.2,14.3,11.4,4518.0,0.344,1.794,1.9919,43.34,MEDIUM,1
2021-10-01,2021,10,274,Onion,1037.88,1809.59,3472.41,8901.48,4040.0,9,1,32.0,8.4,1.8,4321.0,0.205,1.744,1.8928,85.58,HIGH,2
2021-10-02,2021,10,275,Sugar,916.52,1499.47,3188.0,8205.9,3712.0,7,1,32.1,8.7,0.8,4222.0,-0.736,1.636,1.9041,79.46,HIGH,2
2021-10-03,2021,10,276,Milk,896.58,1705.11,3377.64,8562.18,3927.0,6,1,31.1,6.2,10.8,4171.0,0.479,1.902,1.8709,67.38,HIGH,2
2021-10-04,2021,10,277,Rice,1041.31,1900.09,3839.78,9384.1,4286.0,8,0,28.6,11.9,1.7,4258.0,0.197,1.825,1.7734,48.2,MEDIUM,1
2021-10-05,2021,10,278,Wheat,927.18,1767.78,3372.34,8236.16,3733.0,7,0,31.0,4.9,0.1,4180.0,-0.208,1.907,1.7171,43.6,MEDIUM,1
2021-10-06,2021,10,279,Tomato,1032.49,1810.27,3423.99,8572.21,3931.0,9,0,31.0,14.5,1.2,4088.0,-0.109,1.753,1.6209,50.74,MEDIUM,1
2021-10-07,2021,10,280,Onion,1014.02,1771.48,3667.16,8182.93,3814.0,6,0,31.8,8.1,7.8,4224.0,0.026,1.747,1.5043,34.67,MEDIUM,1
2021-10-08,2021,10,281,Sugar,971.21,1765.93,3487.75,8159.9,3788.0,7,0,31.7,8.0,5.4,4338.0,-0.608,1.818,1.3349,41.44,LOW,0
2021-10-09,2021,10,282,Milk,1004.68,1849.18,3651.84,9505.82,4283.0,9,0,31.0,10.6,6.5,4322.0,-0.342,1.841,1.362,50.36,MEDIUM,1
2021-10-10,2021,10,283,Rice,1032.64,1769.53,3567.86,9559.74,4363.0,6,0,30.0,11.2,1.4,4199.0,-0.32,1.714,1.3496,33.83,LOW,0
2021-10-11,2021,10,284,Wheat,941.05,1644.01,3037.09,7467.8,3561.0,6,0,33.4,7.2,0.2,4284.0,-0.17,1.747,1.3913,34.56,LOW,0
2021-10-12,2021,10,285,Tomato,905.9,1742.54,3426.58,8105.41,3740.0,6,1,32.9,10.3,0.3,4273.0,-0.72,1.924,1.3882,67.15,MEDIUM,1
2021-10-13,2021,10,286,Onion,973.06,1632.56,3175.67,8058.01,3730.0,9,0,30.9,13.3,0.9,4006.0,0.312,1.678,1.3759,44.14,MEDIUM,1
2021-10-14,2021,10,287,Sugar,908.37,1683.24,3516.81,9062.93,4076.0,7,0,30.5,8.5,0.0,4327.0,-0.704,1.853,1.3912,42.66,LOW,0
2021-10-15,2021,10,288,Milk,1030.83,1849.73,3482.3,8787.99,3989.0,9,0,31.0,8.8,2.9,4292.0,-0.268,1.794,1.352,49.54,MEDIUM,1
2021-10-16,2021,10,289,Rice,924.59,1786.51,3698.79,9605.98,4400.0,7,0,34.4,12.7,0.1,4178.0,0.166,1.932,1.4011,36.97,LOW,0
2021-10-17,2021,10,290,Wheat,1000.25,1693.24,3597.54,9159.63,4181.0,8,0,34.1,11.6,0.0,4283.0,-0.174,1.693,1.3873,44.51,LOW,0
2021-10-18,2021,10,291,Tomato,992.59,1839.67,3547.98,9371.67,4245.0,6,0,31.6,6.3,6.3,4283.0,-0.096,1.853,1.3796,34.0,LOW,0
2021-10-19,2021,10,292,Onion,897.09,1703.98,3636.72,9130.26,4242.0,9,0,31.8,8.5,2.7,4278.0,-0.417,1.899,1.3764,50.51,MEDIUM,1
2021-10-20,2021,10,293,Sugar,903.5,1605.95,3314.96,9036.83,4103.0,7,1,33.0,12.5,3.9,4691.0,-0.074,1.777,1.3682,72.8,MEDIUM,1
2021-10-21,2021,10,294,Milk,893.47,1631.5,3338.72,8347.41,3837.0,7,0,31.4,12.6,5.1,4468.0,0.34,1.826,1.3865,38.78,LOW,0
2021-10-22,2021,10,295,Rice,1044.25,1735.62,3591.65,9481.9,4353.0,7,1,33.3,9.4,0.7,4750.0,0.033,1.662,1.3142,72.05,MEDIUM,1
2021-10-23,2021,10,296,Wheat,894.02,1684.17,3478.25,9410.99,4266.0,6,0,32.3,9.9,1.6,4362.0,0.126,1.884,1.3307,32.95,LOW,0
2021-10-24,2021,10,297,Tomato,938.4,1761.36,3425.98,8221.49,3801.0,7,0,29.4,10.4,0.9,4388.0,-0.347,1.877,1.4334,42.12,LOW,0
2021-10-25,2021,10,298,Onion,968.7,1676.78,3591.83,8623.62,3964.0,8,0,31.1,5.6,0.9,4797.0,-0.248,1.731,1.3719,49.79,LOW,0
2021-10-26,2021,10,299,Sugar,950.22,1799.0,3587.42,8873.43,3990.0,7,0,32.3,6.6,10.0,4328.0,-0.181,1.893,1.3058,38.77,LOW,0
2021-10-27,2021,10,300,Milk,894.41,1663.27,3286.14,8378.38,3835.0,9,0,29.2,10.1,4.1,4245.0,-0.166,1.86,1.2272,46.69,MEDIUM,1
2021-10-28,2021,10,301,Rice,893.01,1537.23,3194.99,8129.64,3755.0,7,0,30.1,12.9,1.2,4285.0,-0.627,1.721,1.1812,38.7,LOW,0
2021-10-29,2021,10,302,Wheat,932.69,1764.73,3429.37,7801.86,3576.0,7,0,31.1,12.6,6.3,4830.0,0.76,1.892,1.2206,37.81,LOW,0
2021-10-30,2021,10,303,Tomato,1032.27,1828.83,3549.31,9012.59,4184.0,8,0,31.1,11.2,0.3,4674.0,-0.172,1.772,1.1691,45.14,LOW,0
2021-10-31,2021,10,304,Onion,815.63,1482.0,2815.08,6798.21,3285.0,8,1,34.9,10.4,1.0,4322.0,-0.162,1.817,1.2679,73.05,MEDIUM,1
2021-11-01,2021,11,305,Sugar,869.4,1425.15,2823.5,7112.84,3336.0,7,0,27.8,11.7,1.0,4231.0,-0.255,1.639,1.3313,38.55,LOW,0
2021-11-02,2021,11,306,Milk,906.34,1619.19,3329.6,8632.87,3930.0,9,0,30.4,8.5,3.9,4311.0,-0.182,1.787,1.3374,49.08,MEDIUM,1
2021-11-03,2021,11,307,Rice,846.79,1555.91,3315.74,8755.31,3974.0,6,0,26.1,13.9,9.0,4240.0,-0.057,1.837,1.2968,32.14,LOW,0
2021-11-04,2021,11,308,Wheat,992.6,1762.99,3373.47,8455.71,3959.0,7,0,27.7,9.0,2.9,4463.0,-0.055,1.776,1.283,39.15,LOW,0
2021-11-05,2021,11,309,Tomato,820.5,1420.86,2854.31,6967.15,3274.0,8,0,27.2,8.7,4.2,4316.0,0.396,1.732,1.3443,41.34,LOW,0
2021-11-06,2021,11,310,Onion,842.74,1521.49,2877.62,7573.79,3510.0,9,0,30.8,11.2,0.1,4296.0,-0.073,1.805,1.3527,48.62,MEDIUM,1
2021-11-07,2021,11,311,Sugar,841.19,1624.31,3121.9,8080.2,3678.0,7,0,27.2,8.6,1.9,4283.0,0.24,1.931,1.3131,36.33,LOW,0
2021-11-08,2021,11,312,Milk,824.98,1639.72,3395.45,7438.47,3439.0,8,0,27.5,9.7,1.7,4198.0,-0.257,1.988,1.2951,42.69,LOW,0
2021-11-09,2021,11,313,Rice,823.26,1480.71,2843.17,7183.53,3330.0,7,1,28.7,9.1,5.1,4315.0,0.299,1.799,1.3201,66.46,MEDIUM,1
2021-11-10,2021,11,314,Wheat,964.67,1722.38,3420.87,8130.31,3727.0,8,0,27.8,17.0,7.0,4298.0,-0.11,1.785,1.2816,42.75,LOW,0
2021-11-11,2021,11,315,Tomato,856.87,1591.37,3386.09,8697.02,4133.0,7,0,28.2,14.5,7.8,4296.0,0.029,1.857,1.2596,36.71,LOW,0
2021-11-12,2021,11,316,Onion,823.96,1434.15,2675.2,6348.51,2989.0,7,0,27.7,14.1,7.0,4304.0,-0.166,1.741,1.3744,39.49,LOW,0
2021-11-13,2021,11,317,Sugar,861.1,1401.07,2978.08,6438.63,3126.0,9,0,28.1,6.6,1.1,4475.0,-0.431,1.627,1.4643,53.87,MEDIUM,1
2021-11-14,2021,11,318,Milk,743.48,1365.71,2691.2,6437.02,3114.0,7,0,27.4,6.1,0.1,4296.0,0.186,1.837,1.4933,39.43,LOW,0
2021-11-15,2021,11,319,Rice,828.16,1443.86,2701.02,6779.73,3271.0,9,0,26.4,6.5,0.7,4279.0,0.04,1.743,1.4766,49.74,MEDIUM,1
2021-11-16,2021,11,320,Wheat,859.25,1592.75,3234.17,8093.95,3758.0,6,0,30.9,11.6,1.4,4256.0,0.443,1.854,1.4928,32.74,LOW,0
2021-11-17,2021,11,321,Tomato,827.32,1526.68,3067.22,7035.73,3317.0,7,0,29.3,8.8,2.6,4439.0,0.027,1.845,1.5099,41.9,MEDIUM,1
2021-11-18,2021,11,322,Onion,767.13,1456.76,2783.16,6592.12,3112.0,6,0,28.0,8.8,7.3,4145.0,-0.131,1.899,1.4597,34.0,LOW,0
2021-11-19,2021,11,323,Sugar,857.22,1723.81,3646.45,9624.85,4371.0,7,0,28.7,10.5,6.9,4134.0,-0.304,2.011,1.4999,40.36,LOW,0
2021-11-20,2021,11,324,Milk,914.4,1698.83,3554.21,8635.38,3944.0,9,0,28.0,8.3,3.7,4335.0,0.099,1.858,1.5034,50.41,MEDIUM,1
2021-11-21,2021,11,325,Rice,844.77,1457.26,2949.45,7087.64,3275.0,8,0,28.1,6.5,0.0,4313.0,0.507,1.725,1.6017,44.62,MEDIUM,1
2021-11-22,2021,11,326,Wheat,860.29,1606.55,3071.64,7450.37,3509.0,8,0,29.3,8.0,5.0,4311.0,-0.182,1.867,1.5366,47.07,MEDIUM,1
2021-11-23,2021,11,327,Tomato,866.08,1685.92,3113.85,7738.87,3619.0,7,0,26.6,11.8,3.2,4278.0,-0.32,1.947,1.5563,42.72,MEDIUM,1
2021-11-24,2021,11,328,Onion,760.13,1417.97,2621.35,6126.93,2965.0,6,0,26.2,7.9,2.1,4405.0,0.067,1.865,1.6094,37.86,MEDIUM,1
2021-11-25,2021,11,329,Sugar,825.55,1301.4,2607.83,6766.19,3267.0,8,0,32.0,8.7,4.7,4310.0,0.283,1.576,1.6365,46.23,MEDIUM,1
2021-11-26,2021,11,330,Milk,884.76,1626.65,3142.0,7625.03,3626.0,9,0,28.2,8.3,1.6,4436.0,0.38,1.839,1.6245,51.83,MEDIUM,1
2021-11-27,2021,11,331,Rice,888.19,1580.79,2649.16,6717.37,3147.0,6,0,28.0,10.4,0.8,4377.0,0.09,1.78,1.65,38.07,MEDIUM,1
2021-11-28,2021,11,332,Wheat,945.76,1681.64,3405.23,8778.01,4096.0,9,1,25.3,9.9,6.6,4201.0,-0.089,1.778,1.6772,82.61,HIGH,2
2021-11-29,2021,11,333,Tomato,852.0,1684.09,3149.8,7862.28,3657.0,7,1,26.9,8.5,0.9,4796.0,-0.313,1.977,1.8721,82.61,HIGH,2
2021-11-30,2021,11,334,Onion,839.48,1552.04,3117.32,7718.73,3521.0,9,0,27.4,10.7,1.9,4226.0,-0.166,1.849,1.8587,55.97,MEDIUM,1
2021-12-01,2021,12,335,Sugar,617.46,1159.19,2381.51,6082.21,2898.0,5,0,26.4,8.6,0.1,4341.0,0.556,1.877,1.504,28.19,MEDIUM,1
2021-12-02,2021,12,336,Milk,773.5,1323.23,2618.63,6073.37,2916.0,5,0,26.8,8.6,0.1,4320.0,-0.591,1.711,1.528,34.08,MEDIUM,1
2021-12-03,2021,12,337,Rice,692.96,1245.07,2579.33,7500.11,3496.0,4,1,25.7,10.1,1.2,4289.0,-0.667,1.797,1.3716,56.8,MEDIUM,1
2021-12-04,2021,12,338,Wheat,669.51,1262.33,2573.43,6113.61,2892.0,7,0,26.0,12.6,0.2,4371.0,0.151,1.885,1.3782,38.63,LOW,0
2021-12-05,2021,12,339,Tomato,663.69,1236.73,2290.83,6017.87,2875.0,7,0,24.2,8.8,0.5,4575.0,0.134,1.863,1.3184,39.86,LOW,0
2021-12-06,2021,12,340,Onion,734.23,1324.82,2551.21,6567.56,3088.0,4,0,25.5,8.2,0.1,4395.0,0.5,1.804,1.3063,21.04,LOW,0
2021-12-07,2021,12,341,Sugar,821.51,1471.06,3187.31,8085.78,3822.0,5,0,25.5,15.5,0.6,4525.0,-0.552,1.791,1.3074,32.62,LOW,0
2021-12-08,2021,12,342,Milk,680.71,1286.08,2602.2,6005.72,2860.0,6,0,23.8,8.2,0.0,4969.0,-0.027,1.889,1.287,39.13,LOW,0
2021-12-09,2021,12,343,Rice,746.99,1390.55,2754.99,7165.38,3440.0,6,1,23.8,8.5,0.3,4527.0,0.392,1.862,1.2715,62.38,MEDIUM,1
2021-12-10,2021,12,344,Wheat,662.02,1194.29,2347.41,5906.94,2903.0,7,0,25.0,17.9,0.2,4502.0,-0.243,1.804,1.3019,40.76,LOW,0
2021-12-11,2021,12,345,Tomato,741.79,1319.8,2594.96,6865.59,3244.0,5,0,25.0,10.8,0.4,4341.0,-0.166,1.779,1.2495,27.98,LOW,0
2021-12-12,2021,12,346,Onion,759.41,1489.85,3182.72,7929.35,3685.0,5,0,28.4,11.7,0.0,4306.0,0.097,1.962,1.2389,26.16,LOW,0
2021-12-13,2021,12,347,Sugar,641.59,1132.48,2364.35,6010.65,2838.0,6,0,25.9,11.1,0.4,4354.0,-0.375,1.765,1.2008,33.43,LOW,0
2021-12-14,2021,12,348,Milk,685.38,1221.16,2442.18,6157.23,3022.0,5,0,23.6,9.8,0.2,4361.0,0.696,1.782,1.1882,22.95,LOW,0
2021-12-15,2021,12,349,Rice,668.88,1242.33,2308.76,5391.96,2667.0,4,0,24.9,11.7,0.7,4426.0,-0.584,1.857,1.2203,25.48,LOW,0
2021-12-16,2021,12,350,Wheat,627.86,1181.06,2228.57,4915.41,2458.0,4,0,22.3,9.9,0.2,4403.0,0.088,1.881,1.2541,22.4,LOW,0
2021-12-17,2021,12,351,Tomato,780.75,1257.64,2773.35,6365.63,3039.0,7,0,24.1,9.9,1.1,4304.0,-0.022,1.611,1.2696,37.19,LOW,0
2021-12-18,2021,12,352,Onion,679.28,1132.42,2235.32,5501.44,2610.0,7,0,25.3,12.2,0.3,4325.0,-0.161,1.667,1.2873,38.36,LOW,0
2021-12-19,2021,12,353,Sugar,694.62,1342.58,2631.43,5998.96,2891.0,4,1,26.2,7.2,0.0,4907.0,-0.152,1.933,1.1711,57.4,MEDIUM,1
2021-12-20,2021,12,354,Milk,713.28,1345.36,2633.62,6959.19,3252.0,5,0,23.6,10.8,0.2,4336.0,-0.366,1.886,1.1458,27.38,LOW,0
2021-12-21,2021,12,355,Rice,664.78,1235.55,2595.56,6496.18,3046.0,4,1,23.7,14.8,0.2,4428.0,-0.431,1.859,1.1409,53.55,MEDIUM,1
2021-12-22,2021,12,356,Wheat,737.19,1351.29,2749.28,7368.79,3519.0,4,0,24.9,9.9,0.3,4299.0,-0.88,1.833,1.1652,24.87,LOW,0
2021-12-23,2021,12,357,Tomato,773.61,1405.55,2790.84,7339.81,3435.0,5,1,24.9,9.2,0.5,4316.0,0.027,1.817,1.1853,55.8,MEDIUM,1
2021-12-24,2021,12,358,Onion,634.32,1097.32,2287.66,5936.3,2833.0,7,1,23.1,14.7,0.0,4692.0,0.214,1.73,1.1569,68.2,MEDIUM,1
2021-12-25,2021,12,359,Sugar,697.88,1289.32,2579.03,6628.52,3225.0,6,0,25.4,11.4,0.6,4321.0,0.287,1.847,1.1697,29.32,LOW,0
2021-12-26,2021,12,360,Milk,686.49,1178.33,2426.18,5724.59,2765.0,6,0,26.2,6.7,0.4,4337.0,-0.177,1.716,1.2345,32.77,LOW,0
2021-12-27,2021,12,361,Rice,796.36,1395.83,3030.98,7991.81,3743.0,4,0,24.3,11.0,0.9,4472.0,-0.044,1.753,1.3486,25.17,LOW,0
2021-12-28,2021,12,362,Wheat,796.17,1416.55,2686.9,6749.6,3163.0,6,1,28.2,6.8,0.1,4855.0,-0.499,1.779,1.4335,72.55,MEDIUM,1
2021-12-29,2021,12,363,Tomato,763.58,1374.91,2879.46,7261.29,3424.0,5,1,24.5,16.4,1.0,4366.0,0.113,1.801,1.4941,60.51,MEDIUM,1
2021-12-30,2021,12,364,Onion,699.15,1255.16,2742.7,6274.7,2994.0,5,0,24.4,10.8,0.4,4369.0,-0.326,1.795,1.5684,33.85,MEDIUM,1
2021-12-31,2021,12,365,Sugar,699.0,1258.96,2538.29,6843.56,3221.0,4,0,24.1,9.5,0.5,4438.0,-0.176,1.801,1.6469,29.96,MEDIUM,1
2022-01-01,2022,1,1,Milk,803.24,1558.12,2803.39,6558.33,3176.0,4,0,23.3,14.4,0.5,4683.0,-0.031,1.94,1.5913,30.85,MEDIUM,1
2022-01-02,2022,1,2,Rice,694.39,1269.09,2489.42,5995.87,2885.0,7,0,27.9,11.3,0.8,4528.0,0.626,1.828,1.5747,40.77,MEDIUM,1
2022-01-03,2022,1,3,Wheat,686.8,1202.57,2514.87,6492.43,3143.0,6,0,21.9,7.9,0.0,4647.0,-0.406,1.751,1.5775,42.16,MEDIUM,1
2022-01-04,2022,1,4,Tomato,780.86,1376.46,2987.77,6836.79,3271.0,5,0,22.2,8.4,0.7,4647.0,0.042,1.763,1.559,34.64,MEDIUM,1
2022-01-05,2022,1,5,Onion,743.43,1357.54,2489.4,6129.27,2895.0,5,0,22.3,11.5,0.3,4724.0,0.174,1.826,1.5672,34.88,MEDIUM,1
2022-01-06,2022,1,6,Sugar,705.16,1300.96,2675.14,6643.63,3199.0,7,0,25.2,6.5,0.7,4650.0,0.138,1.845,1.5555,44.14,MEDIUM,1
2022-01-07,2022,1,7,Milk,722.77,1197.68,2460.83,6633.04,3150.0,7,0,22.7,5.3,0.8,4682.0,0.427,1.657,1.5544,43.0,MEDIUM,1
2022-01-08,2022,1,8,Rice,796.98,1421.52,2692.81,7011.39,3324.0,6,0,25.9,17.4,0.1,4620.0,0.059,1.784,1.4942,38.32,LOW,0
2022-01-09,2022,1,9,Wheat,809.55,1488.92,2927.68,7054.46,3367.0,4,0,20.5,10.2,0.1,5038.0,0.09,1.839,1.4499,31.68,MEDIUM,1
2022-01-10,2022,1,10,Tomato,889.79,1501.96,2988.33,7047.5,3291.0,7,0,26.4,8.2,0.8,4333.0,0.291,1.688,1.2748,36.0,LOW,0
2022-01-11,2022,1,11,Onion,758.07,1360.88,2815.11,7003.79,3217.0,7,0,21.0,8.2,0.7,4689.0,0.427,1.795,1.2013,37.77,LOW,0
2022-01-12,2022,1,12,Sugar,827.47,1543.78,3105.79,6981.97,3375.0,7,1,21.4,10.7,1.2,4644.0,0.053,1.866,1.1952,69.1,MEDIUM,1
2022-01-13,2022,1,13,Milk,799.06,1425.52,2682.46,5936.55,2861.0,6,0,24.2,6.2,0.7,4447.0,0.07,1.784,1.2052,32.2,LOW,0
2022-01-14,2022,1,14,Rice,688.77,1222.69,2553.1,6548.38,2981.0,6,0,24.9,8.9,0.7,4612.0,0.188,1.775,1.1463,32.37,LOW,0
2022-01-15,2022,1,15,Wheat,871.12,1482.57,2922.64,7174.22,3261.0,4,0,25.8,14.3,0.0,4849.0,-0.235,1.702,0.9943,24.58,LOW,0
2022-01-16,2022,1,16,Tomato,814.65,1500.85,2853.57,6727.19,3140.0,5,0,25.0,15.6,0.1,4677.0,0.291,1.842,0.975,24.94,LOW,0
2022-01-17,2022,1,17,Onion,815.15,1507.45,3098.8,7933.52,3733.0,6,0,22.9,5.4,0.5,4623.0,0.477,1.849,0.9762,28.49,LOW,0
2022-01-18,2022,1,18,Sugar,760.71,1299.07,2662.66,6859.59,3213.0,6,0,24.6,4.0,0.0,4585.0,0.091,1.708,0.9575,29.76,LOW,0
2022-01-19,2022,1,19,Milk,749.38,1471.25,3141.46,7317.54,3470.0,7,0,22.8,7.6,0.2,4612.0,0.629,1.963,0.9795,32.67,LOW,0
2022-01-20,2022,1,20,Rice,747.92,1403.04,2980.44,8029.68,3718.0,6,0,23.4,8.6,0.5,4715.0,-0.054,1.876,1.0939,33.83,LOW,0
2022-01-21,2022,1,21,Wheat,717.47,1357.71,2774.77,6929.27,3278.0,7,0,23.7,8.4,1.2,5130.0,-0.003,1.892,1.0734,42.42,MEDIUM,1
2022-01-22,2022,1,22,Tomato,792.48,1468.89,3212.33,7740.05,3637.0,7,0,21.5,4.0,0.0,4675.0,0.14,1.854,1.0983,37.52,LOW,0
2022-01-23,2022,1,23,Onion,797.15,1334.81,2559.4,6703.54,3143.0,5,0,24.7,8.6,0.3,4664.0,-0.179,1.674,1.141,29.65,LOW,0
2022-01-24,2022,1,24,Sugar,821.9,1485.19,2778.31,6843.59,3245.0,6,0,23.8,14.6,0.2,4674.0,0.445,1.807,1.152,31.79,LOW,0
2022-01-25,2022,1,25,Milk,874.73,1650.25,3227.81,7903.71,3693.0,7,0,23.9,10.6,0.2,4765.0,-0.217,1.887,1.1033,40.28,LOW,0
2022-01-26,2022,1,26,Rice,828.44,1505.39,2863.76,7214.47,3418.0,5,0,23.4,7.7,0.2,4707.0,0.305,1.817,1.0289,25.98,LOW,0
2022-01-27,2022,1,27,Wheat,854.73,1452.82,2993.31,7534.26,3500.0,5,0,23.2,10.4,0.1,4421.0,0.093,1.7,1.0187,24.03,LOW,0
2022-01-28,2022,1,28,Tomato,861.89,1492.97,2936.16,6840.05,3191.0,4,0,24.3,5.9,0.1,4698.0,-0.125,1.732,0.9867,22.41,LOW,0
2022-01-29,2022,1,29,Onion,899.63,1655.57,3433.1,8235.68,3812.0,7,1,24.6,13.7,1.0,4715.0,0.056,1.84,1.024,67.23,MEDIUM,1
2022-01-30,2022,1,30,Sugar,802.47,1434.99,2841.42,7166.57,3457.0,6,0,24.5,11.7,0.1,4590.0,-0.064,1.788,1.0648,32.19,LOW,0
2022-01-31,2022,1,31,Milk,860.53,1546.83,3314.1,8221.93,3810.0,7,0,22.5,11.0,0.6,4755.0,0.488,1.798,1.1009,36.62,LOW,0
2022-02-01,2022,2,32,Rice,867.76,1577.91,3381.14,8646.09,3940.0,7,0,28.3,8.7,0.2,4651.0,0.581,1.818,1.1808,36.32,LOW,0
2022-02-02,2022,2,33,Wheat,842.0,1468.93,2956.05,7008.14,3281.0,5,0,25.7,7.5,1.1,4648.0,0.557,1.745,1.2324,27.18,LOW,0
2022-02-03,2022,2,34,Tomato,950.22,1778.19,3528.89,8054.35,3741.0,5,0,26.0,10.3,0.0,4791.0,0.577,1.871,1.1514,27.3,LOW,0
2022-02-04,2022,2,35,Onion,844.52,1494.73,2736.94,7235.44,3387.0,5,0,25.6,9.4,1.1,4883.0,-0.119,1.77,1.1083,31.05,LOW,0
2022-02-05,2022,2,36,Sugar,870.41,1506.0,3082.52,7627.1,3636.0,6,0,28.0,8.1,0.4,4801.0,0.135,1.73,1.1464,34.53,LOW,0
2022-02-06,2022,2,37,Milk,925.54,1604.92,2872.43,7538.71,3424.0,5,0,25.1,12.5,0.3,4723.0,0.221,1.734,1.1247,28.0,LOW,0
2022-02-07,2022,2,38,Rice,874.01,1469.42,3126.67,7793.84,3713.0,6,0,25.7,12.7,0.0,5034.0,-0.239,1.681,1.1237,38.39,MEDIUM,1
2022-02-08,2022,2,39,Wheat,849.12,1442.18,2792.14,7828.47,3665.0,7,0,24.1,10.5,0.2,4611.0,-0.209,1.698,1.1293,39.09,LOW,0
2022-02-09,2022,2,40,Tomato,986.3,1729.78,3530.97,8322.2,3845.0,6,0,24.6,13.4,0.9,4789.0,-0.527,1.754,1.0672,36.53,LOW,0
2022-02-10,2022,2,41,Onion,939.84,1725.91,3184.74,7992.12,3679.0,6,0,26.2,8.9,0.2,5228.0,0.309,1.836,1.0567,36.59,MEDIUM,1
2022-02-11,2022,2,42,Sugar,850.7,1618.45,3433.77,8648.51,4020.0,7,0,24.1,6.3,0.0,4677.0,0.407,1.902,1.103,36.28,LOW,0
2022-02-12,2022,2,43,Milk,889.25,1714.37,3301.68,8812.79,3977.0,7,0,26.1,7.4,0.2,4818.0,0.017,1.928,1.0499,38.84,LOW,0
2022-02-13,2022,2,44,Rice,1047.27,1899.7,3957.88,10142.54,4567.0,6,0,26.3,9.3,0.3,4732.0,-0.716,1.814,1.1896,38.74,LOW,0
2022-02-14,2022,2,45,Wheat,977.1,1820.71,3730.85,10036.86,4488.0,7,0,25.7,5.4,0.2,4717.0,-0.357,1.863,1.2788,43.14,LOW,0
2022-02-15,2022,2,46,Tomato,918.74,1730.94,3356.11,8711.0,3896.0,7,0,26.0,9.5,0.1,4673.0,-0.411,1.884,1.2539,42.59,LOW,0
2022-02-16,2022,2,47,Onion,965.96,1852.82,2954.5,7373.69,3549.0,4,0,25.8,10.2,0.1,4845.0,0.009,1.918,1.2396,27.0,LOW,0
2022-02-17,2022,2,48,Sugar,923.97,1715.44,3551.3,8713.2,3991.0,7,0,26.1,14.3,0.1,4616.0,0.57,1.857,1.2599,37.21,LOW,0
2022-02-18,2022,2,49,Milk,930.24,1695.62,3530.25,8923.72,4089.0,5,1,26.4,8.4,0.1,4604.0,-0.413,1.823,1.3299,63.05,MEDIUM,1
2022-02-19,2022,2,50,Rice,944.15,1821.1,3471.1,7924.54,3675.0,4,0,26.9,11.0,0.2,4833.0,0.524,1.929,1.4051,26.79,LOW,0
2022-02-20,2022,2,51,Wheat,947.16,1782.15,3566.49,9141.0,4163.0,4,0,22.5,6.5,0.1,4790.0,0.261,1.882,1.5634,30.05,MEDIUM,1
2022-02-21,2022,2,52,Tomato,997.43,1760.77,3631.18,9362.15,4184.0,4,0,27.5,4.3,0.9,4679.0,-0.064,1.765,1.6203,31.41,MEDIUM,1
2022-02-22,2022,2,53,Onion,948.42,1722.18,3278.03,7930.01,3665.0,6,0,25.7,9.5,0.7,4730.0,0.121,1.816,1.616,40.94,MEDIUM,1
2022-02-23,2022,2,54,Sugar,1027.92,1742.33,3578.11,8227.73,3728.0,5,0,24.7,6.4,0.3,4513.0,-0.232,1.695,1.5001,33.79,MEDIUM,1
2022-02-24,2022,2,55,Milk,1034.97,1976.21,3614.87,8992.77,4139.0,4,0,25.7,17.2,0.2,4830.0,-0.22,1.909,1.4375,30.96,LOW,0
2022-02-25,2022,2,56,Rice,942.82,1669.63,3335.89,8789.34,3886.0,5,0,28.6,15.5,0.3,4670.0,0.211,1.771,1.4519,32.42,LOW,0
2022-02-26,2022,2,57,Wheat,979.86,1809.19,3669.99,8900.16,4080.0,5,0,27.3,9.8,0.7,4777.0,-0.027,1.846,1.4502,34.66,LOW,0
2022-02-27,2022,2,58,Tomato,966.54,1716.02,3628.29,9117.08,4107.0,5,0,24.7,12.1,0.3,4751.0,0.218,1.775,1.3939,32.33,LOW,0
