Date,Consumer_Demand,Product_Price,Sales,Order_Total,Discount_Rate,Actual_Shipping_Days,Scheduled_Shipping_Days,Late_Delivery_Risk,Shipping_Delay_Days,Product_Category,Shipping_Mode,Market,Order_Region,Customer_Segment,Retailer_Order,Wholesaler_Order,Manufacturer_Order,Demand_Amplification,Bullwhip_Ratio,Lead_Time_Days,Supply_Disruption_Rate,Supply_Disruption,Inventory_Level,Price_Stress,Risk_Score,Risk_Label,Risk_Level_Num,Year,Month,Day_of_Year
2016-01-30,24,77.40782594866667,1102.478078493,1009.102498817,0.061803017888888895,3.2222222222222223,3.5555555555555554,0.4444444444444444,0.0,Indoor/Outdoor Games,Standard Class,Europe,Canada,Consumer,48.3654,121.0421,250.0101,2.0152,1.5282,3.22,0.444,0,548.13,0.5772,30.56,MEDIUM,1,2016,1,30
2016-01-31,21,136.33131810433335,1076.165309819,999.173532358,0.052703996333333336,4.333333333333333,3.0,0.8333333333333334,0.0,Women's Apparel,Standard Class,Europe,Southeast Asia,Consumer,35.8876,79.0403,113.6417,1.7089,1.5783,4.33,0.833,1,521.13,1.0165,61.73,HIGH,2,2016,1,31
2016-02-01,15,136.457259846875,1360.7014201060001,1203.854112576,0.0621709275,3.875,2.875,0.625,1.0,Cardio Equipment,Standard Class,LATAM,Western Europe,Consumer,22.6356,42.4096,100.2714,1.509,1.6432,3.88,0.625,1,517.4,1.0174,63.04,HIGH,2,2016,2,32
2016-02-02,33,174.00106857946153,3399.70593625,3081.052729571,0.037892038384615384,3.4615384615384617,3.6153846153846154,0.23076923076923078,0.3076923076923077,Fishing,Standard Class,Pacific Asia,Eastern Asia,Consumer,67.6726,109.5018,353.1096,2.0507,1.6555,3.46,0.231,0,572.18,1.2974,36.08,MEDIUM,1,2016,2,33
2016-02-03,9,201.87989441414288,1694.899187424,1538.5680783740002,0.03579963357142857,3.857142857142857,3.5714285714285716,0.14285714285714285,0.2857142857142857,Women's Apparel,Standard Class,Europe,Caribbean,Consumer,15.9356,28.9991,49.6297,1.7706,1.6363,3.86,0.143,0,508.28,1.5052,37.78,MEDIUM,1,2016,2,34
2016-02-04,24,164.57149299542857,2636.49636789,2379.644920437,0.067793968,3.357142857142857,3.0,0.6428571428571429,0.2857142857142857,Cleats,Standard Class,LATAM,Central America,Consumer,48.6486,118.5718,474.5225,2.027,1.7088,3.36,0.643,1,591.96,1.227,66.45,HIGH,2,2016,2,35
2016-02-05,15,93.04465496257144,1265.730609024,1045.124053864,0.10639539214285713,4.285714285714286,2.4285714285714284,0.7142857142857143,0.8571428571428571,Camping & Hiking,First Class,Europe,Northern Europe,Consumer,22.9059,65.4613,184.0627,1.5271,1.6871,4.29,0.714,1,533.7,0.6937,63.74,HIGH,2,2016,2,36
2016-02-06,12,156.973989890625,1699.160600885,1574.318628572,0.069572241875,3.125,3.125,0.75,-0.5,Cleats,Standard Class,Europe,Central America,Consumer,20.2419,54.0307,182.2347,1.6868,1.6569,3.12,0.75,1,536.34,1.1704,64.84,HIGH,2,2016,2,37
2016-02-07,13,116.97830732285715,1687.340310711,1547.038759196,0.040685162,2.857142857142857,3.4285714285714284,0.42857142857142855,-1.1428571428571428,Shop By Sport,Standard Class,LATAM,South America,Corporate,23.2955,41.4148,77.3574,1.792,1.698,2.86,0.429,0,515.28,0.8722,33.96,MEDIUM,1,2016,2,38
2016-02-08,34,73.89291022866666,1752.108277427,1597.17581917,0.07326192041666667,2.8333333333333335,2.9166666666666665,0.5833333333333334,0.3333333333333333,Men's Footwear,Standard Class,LATAM,Central America,Consumer,61.1815,95.8773,304.0504,1.7995,1.6519,2.83,0.583,1,559.7,0.5509,63.04,HIGH,2,2016,2,39
2016-02-09,11,159.21297181742858,1428.585221798,1232.467448652,0.05477472214285715,4.0,2.857142857142857,0.2857142857142857,0.0,Indoor/Outdoor Games,Standard Class,USCA,West of USA ,Consumer,18.8342,37.9777,60.9384,1.7122,1.5272,4.0,0.286,0,511.04,1.1871,32.41,MEDIUM,1,2016,2,40
2016-02-10,24,112.1215172211111,1359.341683628,1232.270901986,0.06170430722222223,3.111111111111111,3.5555555555555554,0.4444444444444444,0.7777777777777778,Fishing,Standard Class,Europe,Central America,Consumer,45.747,62.9654,202.1909,1.9061,1.5291,3.11,0.444,0,537.62,0.836,30.58,MEDIUM,1,2016,2,41
2016-02-11,18,91.994793207,1194.582444841,1103.091746748,0.03126606181818182,3.4545454545454546,2.727272727272727,0.5454545454545454,1.4545454545454546,Cardio Equipment,Standard Class,Pacific Asia,South Asia,Consumer,28.9739,60.5929,151.3147,1.6097,1.5372,3.45,0.545,1,531.1,0.6859,60.74,HIGH,2,2016,2,42
2016-02-12,35,79.71365503673333,2585.815095752,2278.365619895,0.05884141973333333,3.466666666666667,2.8666666666666667,0.4666666666666667,0.3333333333333333,Fishing,Standard Class,Pacific Asia,West of USA ,Consumer,61.7996,117.6276,335.6947,1.7657,1.4785,3.47,0.467,0,565.21,0.5943,29.57,LOW,0,2016,2,43
2016-02-13,29,148.5087370775,2491.932623351,2262.756848974,0.05113426633333334,2.5,3.0,0.3333333333333333,0.25,Water Sports,Standard Class,Pacific Asia,Central America,Consumer,52.5682,93.8832,146.2964,1.8127,1.5088,2.5,0.333,0,530.18,1.1073,31.25,MEDIUM,1,2016,2,44
2016-02-14,16,85.04660405355555,1757.189970701,1544.143397859,0.054872251999999996,3.2222222222222223,2.6666666666666665,0.4444444444444444,0.4444444444444444,Women's Apparel,Standard Class,Pacific Asia,Southern Europe,Consumer,30.1691,42.9925,73.9059,1.8856,1.6226,3.22,0.444,0,513.36,0.6341,32.45,MEDIUM,1,2016,2,45
2016-02-15,39,158.5593291067059,4459.524866108,3943.70448633,0.04798929547058823,3.764705882352941,3.235294117647059,0.4117647058823529,-0.11764705882352941,Cleats,Standard Class,Europe,Central America,Consumer,75.0016,162.9392,472.2212,1.9231,1.6196,3.76,0.412,0,595.15,1.1822,34.21,MEDIUM,1,2016,2,46
2016-02-16,23,111.28323067255556,1963.115760324,1811.5222310479999,0.05573890522222222,3.6666666666666665,2.7777777777777777,0.6666666666666666,0.3333333333333333,Indoor/Outdoor Games,Standard Class,Europe,Western Europe,Consumer,36.8117,64.8725,109.4582,1.6005,1.6779,3.67,0.667,1,524.89,0.8297,63.56,HIGH,2,2016,2,47
2016-02-17,21,122.57503288866666,1904.234922447,1701.442036425,0.05472821911111111,3.5555555555555554,3.2222222222222223,0.5555555555555556,0.6666666666666666,Cleats,Standard Class,Pacific Asia,Caribbean,Corporate,32.2622,50.052,138.4106,1.5363,1.7073,3.56,0.556,1,528.91,0.9139,64.15,HIGH,2,2016,2,48
2016-02-18,23,148.0178249519,2143.468488335,1892.549422959,0.0420424107,4.1,3.0,0.4,0.7,Indoor/Outdoor Games,Standard Class,LATAM,Central America,Consumer,46.8077,51.6631,75.2854,2.0351,1.7002,4.1,0.4,0,514.11,1.1036,35.04,MEDIUM,1,2016,2,49
2016-02-19,23,74.85060566944443,1358.5753273990001,1156.135600648,0.09280231122222221,3.6666666666666665,3.3333333333333335,0.4444444444444444,0.1111111111111111,Women's Apparel,Standard Class,Europe,Eastern Europe,Consumer,42.5854,83.0262,262.712,1.8515,1.6961,3.67,0.444,0,553.13,0.5581,33.92,MEDIUM,1,2016,2,50
2016-02-20,29,138.83934006925,2865.483102606,2539.810595859,0.07400592291666667,3.0833333333333335,3.25,0.5,-0.16666666666666666,Cleats,Standard Class,Europe,Western Europe,Consumer,48.194,134.6705,205.7144,1.6619,1.6898,3.08,0.5,1,540.44,1.0352,64.15,HIGH,2,2016,2,51
2016-02-21,22,119.29162138090909,1708.937594149,1460.720681912,0.08750337736363636,3.0,2.6363636363636362,0.7272727272727273,1.4545454545454546,Cardio Equipment,First Class,LATAM,Central America,Consumer,46.0139,125.756,358.7727,2.0915,1.6941,3.0,0.727,1,571.77,0.8894,63.88,HIGH,2,2016,2,52
2016-02-22,22,110.07757394577779,1507.160690022,1374.123395158,0.055631122000000005,2.4444444444444446,2.6666666666666665,0.6666666666666666,1.0,Water Sports,First Class,LATAM,Central America,Consumer,39.8609,71.3163,208.7497,1.8119,1.6972,2.44,0.667,1,541.03,0.8207,63.94,HIGH,2,2016,2,53
2016-02-23,18,135.79068787181816,1842.264626792,1649.2393675160001,0.04719800572727273,3.5454545454545454,3.5454545454545454,0.6363636363636364,0.18181818181818182,Cleats,Standard Class,LATAM,Western Europe,Consumer,36.2735,63.0415,116.1594,2.0152,1.7298,3.55,0.636,1,522.94,1.0125,64.72,HIGH,2,2016,2,54
2016-02-24,23,123.22337722116667,2761.790254176,2602.502847247,0.03388051525,3.75,2.6666666666666665,0.75,0.75,Women's Apparel,Second Class,Europe,South America,Consumer,41.4726,89.294,257.4138,1.8032,1.7646,3.75,0.75,1,551.97,0.9188,65.29,HIGH,2,2016,2,55
2016-02-25,36,142.752673980875,3424.826668953,3052.568057,0.084551524625,3.0625,3.0625,0.5,-0.375,Cleats,Standard Class,Europe,Western Europe,Consumer,79.232,127.2114,327.6828,2.2009,1.687,3.06,0.5,1,561.96,1.0644,64.38,HIGH,2,2016,2,56
2016-02-26,17,179.03966397757145,2501.3827800179997,2240.537507687,0.0758070985,3.2142857142857144,3.0,0.35714285714285715,-0.35714285714285715,Shop By Sport,Standard Class,Europe,Western Europe,Consumer,36.2897,75.5685,147.1549,2.1347,1.6751,3.21,0.357,0,527.7,1.3349,36.85,MEDIUM,1,2016,2,57
2016-02-27,19,78.517031746,1168.4134561829999,1047.434815763,0.0677949655,2.8333333333333335,1.5,0.6666666666666666,1.0,Fishing,Same Day,USCA,Central Africa,Consumer,33.1927,75.8451,125.3035,1.747,1.6521,2.83,0.667,1,522.42,0.5854,63.04,HIGH,2,2016,2,58
2016-02-28,36,170.01291570371427,3415.817457596,3083.16088979,0.06048749392857143,3.2857142857142856,2.7857142857142856,0.42857142857142855,0.5714285714285714,Camping & Hiking,First Class,LATAM,Western Europe,Home Office,71.0556,178.0379,210.6332,1.9738,1.6257,3.29,0.429,0,536.37,1.2676,35.19,MEDIUM,1,2016,2,59
2016-02-29,23,130.3652508702,1565.626558939,1376.655583995,0.0684181936,2.8,2.6,0.6,0.6,Cleats,Standard Class,LATAM,Central America,Home Office,43.9397,84.431,224.3827,1.9104,1.627,2.8,0.6,1,542.08,0.972,62.54,HIGH,2,2016,2,60
2016-03-01,23,161.475495787,3305.039456022,3061.441729104,0.040074261,4.0,2.75,0.5,0.8333333333333334,Men's Footwear,Standard Class,Europe,Eastern Europe,Consumer,47.2354,88.9039,120.8943,2.0537,1.6287,4.0,0.5,1,524.55,1.204,64.61,HIGH,2,2016,3,61
2016-03-02,27,130.01393361233332,2165.3308060669997,1989.90591726,0.04661853,2.7777777777777777,2.7777777777777777,0.4444444444444444,-0.6666666666666666,Cleats,Standard Class,Europe,Central America,Consumer,43.9095,72.2175,175.5797,1.6263,1.6375,2.78,0.444,0,532.71,0.9694,32.75,MEDIUM,1,2016,3,62
2016-03-03,13,156.21459938666666,1512.091619186,1375.184656399,0.08381684900000001,3.0,3.1666666666666665,0.8333333333333334,-0.5,Men's Footwear,First Class,LATAM,Western Europe,Consumer,24.9367,41.4344,88.8497,1.9182,1.6395,3.0,0.833,1,518.44,1.1647,64.44,HIGH,2,2016,3,63
2016-03-04,29,124.15933316533334,2219.553388635,1903.470563637,0.060761995166666666,2.75,2.75,0.25,0.16666666666666666,Cardio Equipment,Standard Class,Europe,Central America,Consumer,57.7385,108.1778,322.6335,1.991,1.669,2.75,0.25,0,564.63,0.9257,33.38,MEDIUM,1,2016,3,64
2016-03-05,33,141.2860089562857,2974.145427092,2828.581314107,0.041193282071428576,3.357142857142857,2.2857142857142856,0.7142857142857143,0.21428571428571427,Indoor/Outdoor Games,First Class,Europe,Western Europe,Consumer,49.5717,104.5892,221.2659,1.5022,1.5287,3.36,0.714,1,537.76,1.0534,61.11,HIGH,2,2016,3,65
2016-03-06,23,151.68195883583334,2573.619843416,2279.159856411,0.047636880166666666,2.5833333333333335,2.9166666666666665,0.3333333333333333,-0.25,Cleats,Standard Class,LATAM,Central America,Consumer,36.5966,86.1267,180.4679,1.5912,1.5811,2.58,0.333,0,537.6,1.1309,32.93,MEDIUM,1,2016,3,66
2016-03-07,15,199.0568148148889,2430.068572529,2232.601035905,0.06944758766666667,3.7777777777777777,2.5555555555555554,0.4444444444444444,0.1111111111111111,Women's Apparel,Standard Class,Europe,South America,Consumer,21.9094,36.5772,111.1211,1.4606,1.6571,3.78,0.444,0,523.44,1.4842,37.98,MEDIUM,1,2016,3,67
2016-03-08,19,181.78493709929998,2584.692090166,2363.510970222,0.0465384193,3.3,2.7,0.7,-0.1,Men's Footwear,Standard Class,Europe,West Asia,Consumer,33.1249,87.529,231.4308,1.7434,1.6407,3.3,0.7,1,544.4,1.3554,66.37,HIGH,2,2016,3,68
2016-03-09,34,137.80175764688235,3520.883093173,3175.936621943,0.04320385664705882,3.2941176470588234,2.8823529411764706,0.7058823529411765,-0.35294117647058826,Cleats,Standard Class,Pacific Asia,Central America,Consumer,65.4248,121.489,319.1047,1.9243,1.6465,3.29,0.706,1,565.25,1.0274,63.2,HIGH,2,2016,3,69
2016-03-10,18,93.71262194055555,1894.586311222,1768.475607494,0.04031991844444444,3.3333333333333335,2.6666666666666665,0.7777777777777778,1.6666666666666667,Indoor/Outdoor Games,Standard Class,Europe,Western Europe,Consumer,37.4645,73.1321,202.6646,2.0814,1.6408,3.33,0.778,1,538.99,0.6987,62.82,HIGH,2,2016,3,70
2016-03-11,25,173.901748817125,2063.276689115,1777.585455166,0.056319458375,3.375,2.25,0.5,-0.375,Cleats,Standard Class,Europe,Central America,Consumer,45.1086,76.1555,104.6234,1.8043,1.6995,3.38,0.5,1,521.17,1.2966,66.96,HIGH,2,2016,3,71
2016-03-12,16,70.225266456375,1050.6560389229999,904.558162776,0.076190609625,3.625,2.5,0.625,0.5,Camping & Hiking,Second Class,LATAM,Central America,Consumer,33.7249,40.7125,124.7676,2.1078,1.6949,3.62,0.625,1,522.93,0.5236,63.9,HIGH,2,2016,3,72
2016-03-13,13,221.957648089625,1987.364383797,1875.002799897,0.059244832125,4.125,2.875,0.75,0.875,Cleats,Second Class,Europe,Oceania,Consumer,20.2818,47.4503,138.2532,1.5601,1.6518,4.12,0.75,1,525.32,1.6549,69.59,HIGH,2,2016,3,73
2016-03-14,25,75.73468204266666,1048.268910513,883.803221653,0.07003129755555555,3.3333333333333335,3.5555555555555554,0.6666666666666666,0.3333333333333333,Fishing,Standard Class,Europe,Central America,Consumer,37.7628,85.7847,141.3221,1.5105,1.6619,3.33,0.667,1,527.31,0.5647,63.24,HIGH,2,2016,3,74
2016-03-15,26,140.11063164854545,3171.4245794109997,2800.097264119,0.07196678536363636,4.181818181818182,2.727272727272727,0.6363636363636364,0.5454545454545454,Cleats,Standard Class,Europe,Northern Europe,Consumer,46.3086,85.8164,185.2716,1.7811,1.6379,4.18,0.636,1,536.73,1.0447,63.2,HIGH,2,2016,3,75
2016-03-16,10,98.60697152775,813.733438532,724.664336479,0.028576558999999998,4.5,4.0,0.75,0.0,Cleats,Standard Class,Europe,Central America,Consumer,18.6115,36.978,85.7646,1.8611,1.4685,4.5,0.75,1,516.76,0.7352,59.37,MEDIUM,1,2016,3,76
2016-03-17,24,92.2089599464,1730.519782221,1574.505863728,0.0311038659,3.5,2.5,0.5,0.3,Cleats,Standard Class,Europe,Caribbean,Consumer,42.8442,93.1216,208.9036,1.7852,1.4223,3.5,0.5,1,538.94,0.6875,58.45,MEDIUM,1,2016,3,77
2016-03-18,30,170.78245341484615,3292.142293223,2973.2253569570003,0.05342535438461538,3.6153846153846154,3.3076923076923075,0.46153846153846156,1.2307692307692308,Indoor/Outdoor Games,Standard Class,LATAM,Central America,Home Office,43.6953,62.6697,165.6322,1.4565,1.4012,3.62,0.462,0,531.93,1.2734,30.76,MEDIUM,1,2016,3,78
2016-03-19,20,123.62760312444445,1767.5696668879998,1600.131581166,0.05201844866666667,4.444444444444445,2.6666666666666665,0.7777777777777778,0.0,Indoor/Outdoor Games,Standard Class,Europe,Central America,Home Office,35.5026,62.6112,242.976,1.7751,1.3071,4.44,0.778,1,549.13,0.9218,56.14,MEDIUM,1,2016,3,79
2016-03-20,11,166.7857923828,1149.889336574,1034.221850059,0.033474468,3.6,2.8,0.2,-0.6,Cardio Equipment,Standard Class,Pacific Asia,West of USA ,Consumer,17.2918,39.7351,136.4413,1.572,1.2409,3.6,0.2,0,527.24,1.2436,27.25,LOW,0,2016,3,80
2016-03-21,18,60.70287096625,1003.79322845,891.005128026,0.072551793875,2.875,3.125,0.25,-0.125,Cleats,Standard Class,LATAM,Western Europe,Consumer,34.4713,52.5842,78.1148,1.9151,1.3042,2.88,0.25,0,515.95,0.4526,26.08,LOW,0,2016,3,81
2016-03-22,12,139.6619542327143,1432.194789826,1218.682885162,0.07130313099999999,3.4285714285714284,2.7142857142857144,0.42857142857142855,0.8571428571428571,Cardio Equipment,Standard Class,LATAM,Western Europe,Consumer,22.2948,46.3496,135.5007,1.8579,1.1771,3.43,0.429,0,526.3,1.0413,23.95,LOW,0,2016,3,82
2016-03-23,16,134.87324643045454,2365.529724036,2124.97235609,0.08513381845454546,3.4545454545454546,2.8181818181818183,0.6363636363636364,0.36363636363636365,Camping & Hiking,Standard Class,Pacific Asia,Western Europe,Consumer,26.0857,38.9866,145.9677,1.6304,1.1672,3.45,0.636,1,531.07,1.0056,53.4,MEDIUM,1,2016,3,83
2016-03-24,14,60.20776257833333,787.8494182640001,701.564004795,0.07513940133333334,4.0,1.8333333333333333,0.3333333333333333,-0.5,Indoor/Outdoor Games,Second Class,Europe,Western Europe,Consumer,23.8184,51.259,138.0084,1.7013,1.1303,4.0,0.333,0,525.96,0.4489,22.61,LOW,0,2016,3,84
2016-03-25,38,139.95490822911765,3227.5312632570003,2796.101539244,0.062375354529411765,3.588235294117647,2.8823529411764706,0.6470588235294118,0.29411764705882354,Camping & Hiking,Standard Class,LATAM,Central America,Consumer,61.2186,119.1604,410.4911,1.611,1.2089,3.59,0.647,1,583.95,1.0435,54.61,MEDIUM,1,2016,3,85
2016-03-26,24,158.84975091253847,2801.843753105,2583.928784506,0.04693292707692308,3.4615384615384617,2.3846153846153846,0.7692307692307693,0.07692307692307693,Men's Footwear,Standard Class,LATAM,Central America,Consumer,42.716,60.6242,288.3078,1.7798,1.2283,3.46,0.769,1,560.5,1.1844,56.41,MEDIUM,1,2016,3,86
2016-03-27,28,139.74475067646154,2843.8963744459998,2617.052437886,0.029157481076923078,3.769230769230769,3.0,0.46153846153846156,0.15384615384615385,Women's Apparel,Standard Class,Europe,South America,Consumer,55.1747,136.5377,459.4084,1.9705,1.4003,3.77,0.462,0,593.23,1.0419,28.43,LOW,0,2016,3,87
2016-03-28,8,83.23996578066667,705.252503884,635.2646286490001,0.04431237633333333,4.0,2.0,0.3333333333333333,0.0,Fishing,Standard Class,Europe,Oceania,Consumer,12.9832,21.9745,56.3839,1.6229,1.3596,4.0,0.333,0,511.11,0.6206,27.19,LOW,0,2016,3,88
2016-03-29,28,173.355729664,2928.339097551,2661.430774333,0.03986916066666667,4.066666666666666,3.2,0.3333333333333333,-0.7333333333333333,Fishing,Standard Class,Europe,Eastern Asia,Consumer,52.7411,87.9257,298.0658,1.8836,1.4145,4.07,0.333,0,558.13,1.2925,31.22,MEDIUM,1,2016,3,89
2016-03-30,21,174.01767309336364,2487.478511516,2294.729150412,0.036364419,3.8181818181818183,3.0,0.5454545454545454,0.09090909090909091,Fishing,Standard Class,Europe,Western Europe,Consumer,35.669,72.7875,180.061,1.6985,1.4194,3.82,0.545,1,538.19,1.2975,61.36,HIGH,2,2016,3,90
2016-03-31,10,169.54904691133333,1606.527131235,1465.90544461,0.029625528333333335,4.0,3.6666666666666665,0.16666666666666666,-0.3333333333333333,Fishing,Standard Class,Europe,Oceania,Consumer,16.545,40.8113,96.7728,1.6545,1.3594,4.0,0.167,0,517.93,1.2642,29.83,MEDIUM,1,2016,3,91
2016-04-01,20,89.670518101,1296.80460764,1147.441859913,0.060590649375,2.75,4.0,0.375,-0.375,Cleats,Standard Class,Europe,Western Europe,Consumer,35.4391,56.7014,117.9009,1.772,1.3839,2.75,0.375,0,521.64,0.6686,27.68,LOW,0,2016,4,92
2016-04-02,16,241.0285616051,2299.5425248439997,2196.140418744,0.030089320000000003,4.3,3.0,0.5,0.5,Men's Footwear,Standard Class,Europe,Central America,Consumer,25.8381,51.2817,208.423,1.6149,1.3522,4.3,0.5,1,541.05,1.7971,65.01,HIGH,2,2016,4,93
2016-04-03,15,116.26864513800001,1502.819739153,1325.024563516,0.07409934342857143,3.857142857142857,3.142857142857143,0.5714285714285714,1.0,Water Sports,Standard Class,LATAM,Western Europe,Corporate,25.4184,54.2923,95.8681,1.6946,1.3666,3.86,0.571,1,521.03,0.8669,57.33,MEDIUM,1,2016,4,94
2016-04-04,14,162.7918655482857,1851.233034502,1675.002288368,0.034980366285714284,4.0,3.7142857142857144,0.5714285714285714,-0.7142857142857143,Men's Footwear,Standard Class,Europe,Northern Europe,Home Office,22.2436,50.0902,201.3801,1.5888,1.3801,4.0,0.571,1,540.81,1.2138,59.74,MEDIUM,1,2016,4,95
2016-04-05,31,131.31308116326667,3223.226341686,2851.203484522,0.05292237526666667,3.533333333333333,2.933333333333333,0.26666666666666666,0.13333333333333333,Men's Footwear,Standard Class,Europe,Central America,Consumer,67.5756,137.2332,384.3967,2.1799,1.3968,3.53,0.267,0,573.88,0.9791,27.94,LOW,0,2016,4,96
2016-04-06,28,166.51883630707692,3311.716977103,3037.590876896,0.07063377507692307,3.923076923076923,3.230769230769231,0.6153846153846154,0.07692307692307693,Men's Footwear,Standard Class,LATAM,Western Europe,Consumer,50.3258,91.6759,132.0978,1.7973,1.401,3.92,0.615,1,525.55,1.2416,60.44,MEDIUM,1,2016,4,97
2016-04-07,16,138.559034504125,1325.930539117,1145.058463322,0.052413562625,3.625,2.25,0.625,0.125,Cardio Equipment,Second Class,Pacific Asia,Southeast Asia,Consumer,26.7197,44.3908,118.7179,1.67,1.4225,3.62,0.625,1,522.76,1.0331,58.78,MEDIUM,1,2016,4,98
2016-04-08,36,75.15051679653847,2001.3126115349999,1755.0273476099999,0.063276026,2.923076923076923,2.6153846153846154,0.46153846153846156,0.38461538461538464,Cardio Equipment,Standard Class,Pacific Asia,Oceania,Corporate,65.8713,131.3781,148.1331,1.8298,1.4066,2.92,0.462,0,527.07,0.5603,28.13,LOW,0,2016,4,99
2016-04-09,14,132.989564932875,1917.407742986,1747.632067939,0.05437084425,4.0,2.5,0.375,-0.25,Camping & Hiking,Standard Class,Europe,Western Europe,Consumer,24.7942,39.2256,114.8124,1.771,1.4161,4.0,0.375,0,524.33,0.9916,28.32,LOW,0,2016,4,100
2016-04-10,31,100.33073637574999,1031.510778092,916.6479181,0.06285867875,3.375,2.875,0.375,0.0,Water Sports,Standard Class,Pacific Asia,Central America,Consumer,54.3083,59.356,190.2665,1.7519,1.3606,3.38,0.375,0,533.8,0.7481,27.21,LOW,0,2016,4,101
2016-04-11,28,103.08878926038462,2113.206644651,1858.591626993,0.09157433484615383,3.3076923076923075,2.923076923076923,0.46153846153846156,0.07692307692307693,Indoor/Outdoor Games,Standard Class,Europe,Central America,Consumer,53.3251,114.0762,218.0192,1.9045,1.3474,3.31,0.462,0,548.11,0.7686,26.95,LOW,0,2016,4,102
